PixelID;;;;;;;;;;;;;
3531;;;;;;;;;;;;;
3532;;;;;;;;;;;;;
3495;;;;;;;;;;;;;
3496;;;;;;;;;;;;;
3497;;;;;;;;;;;;;
3409;;;;;;;;;;;;;
3444;;;;;;;;;;;;;
3445;;;;;;;;;;;;;
3326;;;;;;;;;;;;;
3327;;;;;;;;;;;;;
3328;;;;;;;;;;;;;
3365;;;;;;;;;;;;;
3367;;;;;;;;;;;;;
3368;;;;;;;;;;;;;
3369;;;;;;;;;;;;;
3370;;;;;;;;;;;;;
3371;;;;;;;;;;;;;
3382;;;;;;;;;;;;;
3383;;;;;;;;;;;;;
3237;;;;;;;;;;;;;
3238;;;;;;;;;;;;;
3274;;;;;;;;;;;;;
3275;;;;;;;;;;;;;
3276;;;;;;;;;;;;;
3277;;;;;;;;;;;;;
3278;;;;;;;;;;;;;
3279;;;;;;;;;;;;;
3280;;;;;;;;;;;;;
3281;;;;;;;;;;;;;
3291;;;;;;;;;;;;;
3292;;;;;;;;;;;;;
3312;;;;;;;;;;;;;
3314;;;;;;;;;;;;;
3137;;;;;;;;;;;;;
3138;;;;;;;;;;;;;
3172;;;;;;;;;;;;;
3173;;;;;;;;;;;;;
3174;;;;;;;;;;;;;
3175;;;;;;;;;;;;;
3176;;;;;;;;;;;;;
3177;;;;;;;;;;;;;
3178;;;;;;;;;;;;;
3179;;;;;;;;;;;;;
3180;;;;;;;;;;;;;
3192;;;;;;;;;;;;;
3193;;;;;;;;;;;;;
3194;;;;;;;;;;;;;
3216;;;;;;;;;;;;;
3217;;;;;;;;;;;;;
3031;;;;;;;;;;;;;
3065;;;;;;;;;;;;;
3066;;;;;;;;;;;;;
3067;;;;;;;;;;;;;
3068;;;;;;;;;;;;;
3069;;;;;;;;;;;;;
3070;;;;;;;;;;;;;
3071;;;;;;;;;;;;;
3072;;;;;;;;;;;;;
3073;;;;;;;;;;;;;
3085;;;;;;;;;;;;;
3086;;;;;;;;;;;;;
3087;;;;;;;;;;;;;
3110;;;;;;;;;;;;;
2923;;;;;;;;;;;;;
2924;;;;;;;;;;;;;
2957;;;;;;;;;;;;;
2958;;;;;;;;;;;;;
2959;;;;;;;;;;;;;
2960;;;;;;;;;;;;;
2961;;;;;;;;;;;;;
2962;;;;;;;;;;;;;
2963;;;;;;;;;;;;;
2964;;;;;;;;;;;;;
2965;;;;;;;;;;;;;
2973;;;;;;;;;;;;;
2974;;;;;;;;;;;;;
2975;;;;;;;;;;;;;
2976;;;;;;;;;;;;;
2977;;;;;;;;;;;;;
3001;;;;;;;;;;;;;
3002;;;;;;;;;;;;;
2816;;;;;;;;;;;;;
2850;;;;;;;;;;;;;
2851;;;;;;;;;;;;;
2852;;;;;;;;;;;;;
2853;;;;;;;;;;;;;
2854;;;;;;;;;;;;;
2855;;;;;;;;;;;;;
2856;;;;;;;;;;;;;
2861;;;;;;;;;;;;;
2862;;;;;;;;;;;;;
2863;;;;;;;;;;;;;
2864;;;;;;;;;;;;;
2865;;;;;;;;;;;;;
2866;;;;;;;;;;;;;
2893;;;;;;;;;;;;;
2708;;;;;;;;;;;;;
2709;;;;;;;;;;;;;
2737;;;;;;;;;;;;;
2738;;;;;;;;;;;;;
2739;;;;;;;;;;;;;
2740;;;;;;;;;;;;;
2741;;;;;;;;;;;;;
